----------------------------
2024-11-06 22:34:28.918,FileLog,Open,sim\logfilesim.J2.2024-11-06.22-34-28.csv
2024-11-06 22:34:28.931,Alliance Selection,SetAlliance,Alliance Chooser,Auto,Alliance,Blue
2024-11-06 22:34:28.932,Alliance Selection,Initialize,DriverStation not present - default to Blue,Blue
2024-11-06 22:34:29.038,Wrist,calibrateThroughBoreEncoder,encoderZero,-0.0,raw encoder,0.0,encoder degrees,0.0
2024-11-06 22:34:29.862,SwerveModule FL,ZeroDriveEncoder,driveEncoderZero,0.0,raw encoder,0.0,encoder meters,0.0
2024-11-06 22:34:29.862,SwerveModule FL,calibrateCanCoder,cancoderZero,-0.0,raw encoder,-90.0,encoder degrees,-90.0
2024-11-06 22:34:29.868,SwerveModule FL,calibrateTurningEncoder,turningEncoderZero,5.357142857142857,raw encoder,0.0,set degrees,-90.0,encoder degrees,-90.0
2024-11-06 22:34:30.286,SwerveModule FR,ZeroDriveEncoder,driveEncoderZero,0.0,raw encoder,0.0,encoder meters,0.0
2024-11-06 22:34:30.286,SwerveModule FR,calibrateCanCoder,cancoderZero,-0.0,raw encoder,-90.0,encoder degrees,-90.0
2024-11-06 22:34:30.286,SwerveModule FR,calibrateTurningEncoder,turningEncoderZero,5.357142857142857,raw encoder,0.0,set degrees,-90.0,encoder degrees,-90.0
2024-11-06 22:34:30.699,SwerveModule BL,ZeroDriveEncoder,driveEncoderZero,0.0,raw encoder,0.0,encoder meters,0.0
2024-11-06 22:34:30.699,SwerveModule BL,calibrateCanCoder,cancoderZero,-0.0,raw encoder,-90.0,encoder degrees,-90.0
2024-11-06 22:34:30.700,SwerveModule BL,calibrateTurningEncoder,turningEncoderZero,5.357142857142857,raw encoder,0.0,set degrees,-90.0,encoder degrees,-90.0
2024-11-06 22:34:31.126,SwerveModule BR,ZeroDriveEncoder,driveEncoderZero,0.0,raw encoder,0.0,encoder meters,0.0
2024-11-06 22:34:31.126,SwerveModule BR,calibrateCanCoder,cancoderZero,-0.0,raw encoder,-90.0,encoder degrees,-90.0
2024-11-06 22:34:31.126,SwerveModule BR,calibrateTurningEncoder,turningEncoderZero,5.357142857142857,raw encoder,0.0,set degrees,-90.0,encoder degrees,-90.0
2024-11-06 22:34:31.263,Drive,Gyro Initialize,Firmware version,0.0
2024-11-06 22:34:31.335,TrajectoryGeneration,Barrel,maxSpeed,1.71,maxAcceleration,3.6
2024-11-06 22:34:31.378,TrajectoryGeneration,Trajectory,Time,0.0,x,1.0922,y,2.286,degrees,0.0,velocityMetersPerSec,0.0
2024-11-06 22:34:31.378,TrajectoryGeneration,Trajectory,Time,0.21362175791808072,x,1.1743412988427386,y,2.2862435211432603,degrees,0.33718387343440226,velocityMetersPerSec,0.7690383285050905
2024-11-06 22:34:31.378,TrajectoryGeneration,Trajectory,Time,0.3008059513168834,x,1.2550682082218916,y,2.286942662490041,degrees,0.6522839586118367,velocityMetersPerSec,1.0829014247407802
2024-11-06 22:34:31.378,TrajectoryGeneration,Trajectory,Time,0.3668551516332891,x,1.334437747413864,y,2.2880502909158387,degrees,0.9434375572763732,velocityMetersPerSec,1.3206785458798405
2024-11-06 22:34:31.378,TrajectoryGeneration,Trajectory,Time,0.4218556043470384,x,1.4125069356950615,y,2.2895192732961522,degrees,1.2087661034015826,velocityMetersPerSec,1.5186801756493378
2024-11-06 22:34:31.378,TrajectoryGeneration,Trajectory,Time,0.46984539913749856,x,1.4893327923418895,y,2.2913024765064796,degrees,1.4463861923616437,velocityMetersPerSec,1.6839402623140614
2024-11-06 22:34:31.379,TrajectoryGeneration,Trajectory,Time,0.514738513945128,x,1.5649723366307535,y,2.293352767422318,degrees,1.6544216274725787,velocityMetersPerSec,1.6870589288608515
2024-11-06 22:34:31.379,TrajectoryGeneration,Trajectory,Time,0.5588790715100131,x,1.639482587838059,y,2.2956230129191666,degrees,1.8310164722298874,velocityMetersPerSec,1.690552648317033
2024-11-06 22:34:31.379,TrajectoryGeneration,Trajectory,Time,0.6022936150756552,x,1.712920565240211,y,2.2980660798725223,degrees,1.974349086929152,velocityMetersPerSec,1.694423766512577
2024-11-06 22:34:31.379,TrajectoryGeneration,Trajectory,Time,0.6450087690592277,x,1.7853432881136153,y,2.3006348351578834,degrees,2.0826471168785265,velocityMetersPerSec,1.6986701252691117
2024-11-06 22:34:31.379,TrajectoryGeneration,Trajectory,Time,0.6870513664367316,x,1.8568077757346773,y,2.3032821456507477,degrees,2.154203385433679,velocityMetersPerSec,1.703284482052679
2024-11-06 22:34:31.379,TrajectoryGeneration,Trajectory,Time,0.7284485837198849,x,1.9273710473798022,y,2.305960878226614,degrees,2.1873926278693743,velocityMetersPerSec,1.7082539343145586
2024-11-06 22:34:31.379,TrajectoryGeneration,Trajectory,Time,0.7693129958440954,x,1.9970901223253956,y,2.308623899760979,degrees,2.1806889808864574,velocityMetersPerSec,1.7064490687878402
2024-11-06 22:34:31.379,TrajectoryGeneration,Trajectory,Time,0.8098027190554369,x,2.066022019847863,y,2.3112240771293413,degrees,2.1326841166267703,velocityMetersPerSec,1.7008807528470737
2024-11-06 22:34:31.379,TrajectoryGeneration,Trajectory,Time,0.8499958579667141,x,2.1342237592236097,y,2.3137142772071995,degrees,2.042105878863041,velocityMetersPerSec,1.695081220122732
2024-11-06 22:34:31.379,TrajectoryGeneration,Trajectory,Time,0.8899281210265731,x,2.201752359729041,y,2.31604736687005,degrees,1.9078372422354921,velocityMetersPerSec,1.689094232299326
2024-11-06 22:34:31.379,TrajectoryGeneration,Trajectory,Time,0.9296345766995556,x,2.2686648406405627,y,2.3181762129933925,degrees,1.7289353730994799,velocityMetersPerSec,1.682968886280439
2024-11-06 22:34:31.379,TrajectoryGeneration,Trajectory,Time,0.9691496427569991,x,2.33501822123458,y,2.3200536824527234,degrees,1.5046505233334528,velocityMetersPerSec,1.6767591065992993
2024-11-06 22:34:31.380,TrajectoryGeneration,Trajectory,Time,1.0085070824760916,x,2.4008695207874977,y,2.321632642123542,degrees,1.234444437599315,velocityMetersPerSec,1.6705229918949056
2024-11-06 22:34:31.380,TrajectoryGeneration,Trajectory,Time,1.0477400089932363,x,2.4662757585757227,y,2.322865958881345,degrees,0.9180079020873637,velocityMetersPerSec,1.6643220186819214
2024-11-06 22:34:31.380,TrajectoryGeneration,Trajectory,Time,1.0868808991430567,x,2.531293953875659,y,2.3237064996016317,degrees,0.555277011598855,velocityMetersPerSec,1.658220109792444
2024-11-06 22:34:31.380,TrajectoryGeneration,Trajectory,Time,1.1259616181633683,x,2.5959811259637133,y,2.324107131159899,degrees,0.1464476856509176,velocityMetersPerSec,1.6522825793812814
2024-11-06 22:34:31.380,TrajectoryGeneration,Trajectory,Time,1.1650208417624073,x,2.6603942941162897,y,2.3240207204316454,degrees,-0.30801207238372696,velocityMetersPerSec,1.645951239810261
2024-11-06 22:34:31.380,TrajectoryGeneration,Trajectory,Time,1.204103052835883,x,2.7245904776097944,y,2.3234001342923682,degrees,-0.8073527012325483,velocityMetersPerSec,1.6393891373619456
2024-11-06 22:34:31.380,TrajectoryGeneration,Trajectory,Time,1.2432481654789513,x,2.788626695720633,y,2.3221982396175664,degrees,-1.350536923273974,velocityMetersPerSec,1.6329221149720226
